height,timestamp,solve_time,difficulty,cumulative_difficulty,txs_count,block_size_bytes,network_health,miner_diversity,hash_entropy,block_accepted
418,1770474733,170,16366,7011113,0,81,0.8333,0.0092,127,1
419,1770474778,45,16350,7027463,0,81,0.8333,0.0092,126,1
420,1770475063,285,16374,7043837,0,81,0.8333,0.0093,127,1
421,1770475148,85,16322,7060159,0,81,0.8333,0.0093,130,1
422,1770475243,95,16333,7076492,0,81,0.8333,0.0093,114,1
423,1770475268,25,16341,7092833,0,81,0.8167,0.0093,137,1
424,1770475353,85,16370,7109203,0,81,0.8167,0.0094,120,1
425,1770475429,76,16381,7125584,0,81,0.8167,0.0094,123,1
426,1770475779,350,16395,7141979,0,81,0.8167,0.0095,132,1
427,1770475904,125,16323,7158302,0,81,0.8167,0.0094,116,1
428,1770475934,30,16322,7174624,0,81,0.8167,0.0094,136,1
429,1770476049,115,16350,7190974,0,81,0.8167,0.0095,140,1
430,1770476054,5,16351,7207325,0,81,0.8,0.0095,136,1
431,1770476309,255,16387,7223712,0,81,0.8,0.0095,134,1
432,1770476464,155,16345,7240057,0,81,0.8,0.0095,139,1
433,1770476514,50,16335,7256392,0,81,0.8,0.0094,128,1
434,1770476539,25,16356,7272748,0,81,0.7833,0.0092,125,1
435,1770476569,30,16385,7289133,0,81,0.7833,0.009,117,1
436,1770476639,70,16413,7305546,0,81,0.8,0.0087,137,1
437,1770476694,55,16428,7321974,0,81,0.8,0.0085,139,1
438,1770476719,25,16448,7338422,0,81,0.8,0.0082,107,1
439,1770476769,50,16477,7354899,0,81,0.8,0.0081,128,1
440,1770477074,305,16499,7371398,0,81,0.8,0.008,135,1
441,1770477089,15,16442,7387840,0,81,0.8,0.0076,120,1
442,1770477234,145,16474,7404314,0,81,0.8,0.0075,123,1
443,1770477369,135,16467,7420781,0,81,0.8,0.0073,141,1
444,1770477574,205,16462,7437243,0,81,0.8,0.0073,124,1
445,1770477584,10,16436,7453679,0,81,0.7833,0.0072,132,1
446,1770477864,280,16470,7470149,0,81,0.8,0.0072,118,1
447,1770477934,70,16421,7486570,0,81,0.8,0.0071,127,1
448,1770478049,115,16436,7503006,0,81,0.8167,0.0071,121,1
449,1770478175,126,16438,7519444,0,81,0.8167,0.0072,115,1
450,1770478185,10,16436,7535880,0,81,0.8,0.0072,126,1
451,1770478380,195,16469,7552349,0,81,0.8,0.0072,122,1
452,1770478580,200,16447,7568796,0,81,0.8,0.0072,125,1
453,1770478720,140,16423,7585219,0,81,0.8,0.0072,137,1
454,1770478740,20,16417,7601636,0,81,0.7833,0.0072,131,1
455,1770478745,5,16447,7618083,0,81,0.7667,0.007,114,1
456,1770478845,100,16481,7634564,0,81,0.7667,0.007,117,1
457,1770478885,40,16487,7651051,0,81,0.7667,0.007,132,1
458,1770478935,50,16510,7667561,0,81,0.7833,0.0071,131,1
459,1770479010,75,16531,7684092,0,81,0.7833,0.0073,124,1
460,1770479025,15,16544,7700636,0,81,0.7833,0.0074,131,1
461,1770479565,540,16576,7717212,0,81,0.7667,0.0077,124,1
462,1770479670,105,16452,7733664,0,81,0.7667,0.0075,125,1
463,1770479755,85,16456,7750120,0,81,0.7833,0.0074,133,1
464,1770479775,20,16466,7766586,0,81,0.7667,0.0073,114,1
465,1770479780,5,16496,7783082,0,81,0.75,0.0073,127,1
466,1770480035,255,16529,7799611,0,81,0.75,0.0075,126,1
467,1770480130,95,16490,7816101,0,81,0.75,0.0075,123,1
468,1770480295,165,16497,7832598,0,81,0.75,0.0074,132,1
469,1770480310,15,16484,7849082,0,81,0.75,0.0074,121,1
470,1770480420,110,16514,7865596,0,81,0.75,0.0075,120,1
471,1770480695,275,16517,7882113,0,81,0.75,0.0076,131,1
472,1770480805,110,16473,7898586,0,81,0.75,0.0076,128,1
473,1770480881,76,16476,7915062,0,81,0.75,0.0077,134,1
474,1770480951,70,16488,7931550,0,81,0.75,0.0076,139,1
475,1770480966,15,16502,7948052,0,81,0.75,0.0077,132,1
476,1770481121,155,16533,7964585,0,81,0.75,0.0079,147,1
477,1770481466,345,16523,7981108,0,81,0.75,0.008,126,1
478,1770481486,20,16459,7997567,0,81,0.7333,0.0079,118,1
479,1770481506,20,16487,8014054,0,81,0.7167,0.0078,133,1
480,1770481566,60,16515,8030569,0,81,0.7167,0.0078,112,1
481,1770481721,155,16532,8047101,0,81,0.7167,0.0076,127,1
482,1770481746,25,16522,8063623,0,81,0.7,0.0075,131,1
483,1770482021,275,16549,8080172,0,81,0.7167,0.0074,130,1
484,1770482346,325,16506,8096678,0,81,0.7167,0.0073,126,1
485,1770482481,135,16448,8113126,0,81,0.7167,0.0072,124,1
486,1770482596,115,16444,8129570,0,81,0.7167,0.0072,123,1
487,1770482936,340,16445,8146015,0,81,0.7167,0.0068,131,1
488,1770483071,135,16385,8162400,0,81,0.7167,0.0066,134,1
489,1770483116,45,16381,8178781,0,81,0.7167,0.0065,133,1
490,1770483131,15,16401,8195182,0,81,0.7167,0.0063,120,1
491,1770483181,50,16430,8211612,0,81,0.7167,0.0062,114,1
492,1770483466,285,16449,8228061,0,81,0.7167,0.0059,121,1
493,1770483562,96,16404,8244465,0,81,0.7167,0.0056,133,1
494,1770483567,5,16411,8260876,0,81,0.7167,0.0054,128,1
495,1770483587,20,16442,8277318,0,81,0.7,0.0052,126,1
496,1770483597,10,16469,8293787,0,81,0.6833,0.0052,125,1
497,1770483652,55,16499,8310286,0,81,0.6833,0.0051,122,1
498,1770483742,90,16517,8326803,0,81,0.7,0.0052,126,1
499,1770484062,320,16525,8343328,0,81,0.7,0.0052,128,1
500,1770484092,30,16471,8359799,0,81,0.7,0.0052,131,1
501,1770484107,15,16495,8376294,0,81,0.7,0.0052,144,1
502,1770484112,5,16524,8392818,0,81,0.6833,0.0053,120,1
503,1770484127,15,16555,8409373,0,81,0.6667,0.0054,124,1
504,1770484137,10,16583,8425956,0,81,0.65,0.0056,124,1
505,1770484187,50,16613,8442569,0,81,0.6667,0.006,130,1
506,1770484622,435,16633,8459202,0,81,0.6667,0.0064,138,1
507,1770484787,165,16547,8475749,0,81,0.6667,0.0064,133,1
508,1770485032,245,16535,8492284,0,81,0.6667,0.0064,137,1
509,1770485042,10,16502,8508786,0,81,0.65,0.0064,121,1
510,1770485062,20,16531,8525317,0,81,0.65,0.0064,133,1
511,1770485072,10,16558,8541875,0,81,0.6333,0.0064,129,1
512,1770485307,235,16587,8558462,0,81,0.6333,0.0066,131,1
513,1770485732,425,16556,8575018,0,81,0.6333,0.0065,144,1
514,1770485832,100,16476,8591494,0,81,0.65,0.0064,121,1
515,1770485992,160,16481,8607975,0,81,0.6667,0.0064,131,1
516,1770486217,225,16470,8624445,0,81,0.6667,0.0064,130,1
517,1770486548,331,16443,8640888,0,81,0.6667,0.0064,123,1
518,1770486583,35,16388,8657276,0,81,0.6667,0.0066,134,1
519,1770486598,15,16410,8673686,0,81,0.65,0.0068,115,1
520,1770486778,180,16437,8690123,0,81,0.6667,0.0068,136,1
521,1770486988,210,16422,8706545,0,81,0.6833,0.0067,131,1
522,1770487158,170,16399,8722944,0,81,0.6833,0.0068,111,1
523,1770487383,225,16386,8739330,0,81,0.6833,0.007,122,1
524,1770487478,95,16359,8755689,0,81,0.7,0.0073,126,1
525,1770487763,285,16365,8772054,0,81,0.7167,0.0075,118,1
526,1770487828,65,16323,8788377,0,81,0.7167,0.0079,125,1
527,1770487878,50,16337,8804714,0,81,0.7167,0.0082,134,1
528,1770487883,5,16355,8821069,0,81,0.7,0.0084,123,1
529,1770487908,25,16384,8837453,0,81,0.7,0.0085,134,1
530,1770487998,90,16408,8853861,0,81,0.7,0.0086,132,1
531,1770488038,40,16416,8870277,0,81,0.7,0.0086,130,1
532,1770488238,200,16436,8886713,0,81,0.7,0.0086,139,1
533,1770488263,25,16416,8903129,0,81,0.6833,0.0086,125,1
534,1770489349,1086,16440,8919569,0,81,0.6667,0.0086,120,1
535,1770489414,65,16199,8935768,0,81,0.6833,0.0096,124,1
536,1770489434,20,16213,8951981,0,81,0.6667,0.0103,148,1
537,1770489484,50,16237,8968218,0,81,0.6667,0.0108,141,1
538,1770489514,30,16255,8984473,0,81,0.6833,0.0112,135,1
539,1770489544,30,16277,9000750,0,81,0.7,0.0115,136,1
540,1770489949,405,16299,9017049,0,81,0.7,0.0117,124,1
541,1770489989,40,16229,9033278,0,81,0.7,0.0121,132,1
542,1770490054,65,16249,9049527,0,81,0.7167,0.0124,134,1
543,1770490064,10,16262,9065789,0,81,0.7,0.0125,132,1
544,1770490214,150,16289,9082078,0,81,0.7,0.0126,132,1
545,1770490589,375,16281,9098359,0,81,0.7,0.0128,134,1
546,1770490639,50,16220,9114579,0,81,0.7,0.0132,130,1
547,1770490749,110,16237,9130816,0,81,0.7,0.0135,133,1
548,1770490759,10,16239,9147055,0,81,0.6833,0.0138,118,1
549,1770490979,220,16266,9163321,0,81,0.6833,0.0139,122,1
550,1770490999,20,16242,9179563,0,81,0.6833,0.0142,136,1
551,1770491094,95,16266,9195829,0,81,0.6833,0.0143,133,1
552,1770491149,55,16272,9212101,0,81,0.6833,0.0145,121,1
553,1770491314,165,16287,9228388,0,81,0.6833,0.0146,128,1
554,1770491369,55,16276,9244664,0,81,0.7,0.0147,129,1
555,1770491805,436,16292,9260956,0,81,0.7167,0.0148,119,1
556,1770491875,70,16217,9277173,0,81,0.7333,0.015,119,1
557,1770492050,175,16229,9293402,0,81,0.7333,0.0151,111,1
558,1770492060,10,16216,9309618,0,81,0.7167,0.0152,120,1
559,1770492220,160,16242,9325860,0,81,0.7167,0.0152,134,1
560,1770492505,285,16232,9342092,0,81,0.7167,0.0153,118,1
561,1770492610,105,16193,9358285,0,81,0.7333,0.0154,129,1
562,1770492665,55,16197,9374482,0,81,0.75,0.0154,125,1
563,1770492915,250,16212,9390694,0,81,0.7667,0.0153,127,1
564,1770493030,115,16182,9406876,0,81,0.7833,0.0151,132,1
565,1770493055,25,16183,9423059,0,81,0.7667,0.0147,106,1
566,1770493325,270,16205,9439264,0,81,0.7667,0.0141,123,1
567,1770493430,105,16170,9455434,0,81,0.7667,0.0139,133,1
568,1770493435,5,16174,9471608,0,81,0.75,0.0137,134,1
569,1770493485,50,16200,9487808,0,81,0.7667,0.0136,122,1
570,1770493795,310,16216,9504024,0,81,0.7833,0.0132,132,1
571,1770493845,50,16173,9520197,0,81,0.8,0.0128,124,1
572,1770493885,40,16189,9536386,0,81,0.8,0.0121,118,1
573,1770494060,175,16207,9552593,0,81,0.8,0.0114,122,1
574,1770494075,15,16195,9568788,0,81,0.7833,0.0112,117,1
575,1770494095,20,16219,9585007,0,81,0.7667,0.0108,143,1
576,1770494150,55,16241,9601248,0,81,0.7667,0.0104,120,1
577,1770494245,95,16256,9617504,0,81,0.7667,0.01,132,1
578,1770494481,236,16262,9633766,0,81,0.7667,0.0099,116,1
579,1770494486,5,16236,9650002,0,81,0.7667,0.0097,109,1
580,1770494511,25,16262,9666264,0,81,0.75,0.0093,144,1
581,1770494521,10,16283,9682547,0,81,0.7333,0.009,126,1
582,1770494531,10,16309,9698856,0,81,0.7167,0.0087,124,1
583,1770494591,60,16334,9715190,0,81,0.7167,0.0086,113,1
584,1770494606,15,16348,9731538,0,81,0.7,0.0085,117,1
585,1770494766,160,16372,9747910,0,81,0.7,0.0086,122,1
586,1770494971,205,16362,9764272,0,81,0.7,0.0087,131,1
587,1770495231,260,16343,9780615,0,81,0.7,0.0087,130,1
588,1770495286,55,16311,9796926,0,81,0.7167,0.0086,115,1
589,1770495351,65,16326,9813252,0,81,0.7333,0.0084,140,1
590,1770495386,35,16338,9829590,0,81,0.7333,0.0082,135,1
591,1770495411,25,16358,9845948,0,81,0.7167,0.008,124,1
592,1770495461,50,16379,9862327,0,81,0.7167,0.0077,133,1
593,1770495606,145,16395,9878722,0,81,0.7333,0.0076,139,1
594,1770495616,10,16389,9895111,0,81,0.7333,0.0073,131,1
595,1770495706,90,16414,9911525,0,81,0.7333,0.0076,134,1
596,1770495716,10,16421,9927946,0,81,0.7333,0.008,129,1
597,1770495781,65,16446,9944392,0,81,0.7333,0.0085,137,1
598,1770495881,100,16459,9960851,0,81,0.7333,0.009,138,1
599,1770495946,65,16463,9977314,0,81,0.7333,0.0095,114,1
600,1770495996,50,16476,9993790,0,81,0.7333,0.01,130,1
601,1770496051,55,16491,10010281,0,81,0.7333,0.0105,130,1
602,1770496296,245,16506,10026787,0,81,0.7333,0.0111,120,1
603,1770496391,95,16506,10043293,0,81,0.75,0.0116,115,1
604,1770496461,70,16478,10059771,0,81,0.75,0.0119,117,1
605,1770496861,400,16478,10076249,0,81,0.75,0.0123,111,1
606,1770496876,15,16525,10092774,0,81,0.7333,0.0127,107,1
607,1770496996,120,16525,10109299,0,81,0.7333,0.0132,140,1
608,1770497087,91,16599,10125898,0,81,0.75,0.0139,130,1
609,1770497102,15,16599,10142497,0,81,0.7333,0.0146,138,1
610,1770497137,35,16532,10159029,0,81,0.75,0.0149,129,1
611,1770497247,110,16532,10175561,0,81,0.75,0.0152,122,1
612,1770497267,20,16563,10192124,0,81,0.7333,0.0156,142,1
613,1770497297,30,16563,10208687,0,81,0.7333,0.016,137,1
614,1770497322,25,16556,10225243,0,81,0.7167,0.0163,139,1
615,1770497332,10,16556,10241799,0,81,0.7,0.0166,121,1
616,1770497397,65,16556,10258355,0,81,0.7,0.0168,121,1
617,1770497422,25,16556,10274911,0,81,0.6833,0.017,131,1
618,1770497612,190,16571,10291482,0,81,0.7,0.0172,133,1
619,1770497917,305,16571,10308053,0,81,0.7,0.0174,128,1
620,1770498032,115,16578,10324631,0,81,0.7,0.0175,136,1
621,1770498237,205,16578,10341209,0,81,0.7,0.0175,134,1
622,1770498422,185,16572,10357781,0,81,0.7,0.0175,129,1
623,1770498662,240,16572,10374353,0,81,0.7,0.0175,130,1
624,1770498727,65,16623,10390976,0,81,0.7,0.0175,128,1
625,1770498772,45,16623,10407599,0,81,0.7167,0.0175,129,1
626,1770499007,235,16655,10424254,0,81,0.7167,0.0176,123,1
627,1770499057,50,16655,10440909,0,81,0.7167,0.0176,128,1
628,1770499272,215,16665,10457574,0,81,0.7333,0.0175,117,1
629,1770499577,305,16665,10474239,0,81,0.7333,0.0175,124,1
630,1770499617,40,16699,10490938,0,81,0.7333,0.0175,123,1
631,1770499677,60,16699,10507637,0,81,0.7333,0.0174,137,1
632,1770499742,65,16696,10524333,0,81,0.7333,0.0172,129,1
633,1770499853,111,16696,10541029,0,81,0.7333,0.0171,125,1
634,1770499863,10,16704,10557733,0,81,0.7333,0.0169,135,1
635,1770499868,5,16704,10574437,0,81,0.7333,0.0167,138,1
636,1770499888,20,16709,10591146,0,81,0.7167,0.0166,120,1
637,1770500123,235,16709,10607855,0,81,0.7167,0.0164,115,1
638,1770500888,765,16667,10624522,0,81,0.7,0.0161,144,1
639,1770500968,80,16667,10641189,0,81,0.7167,0.0157,124,1
640,1770501098,130,16670,10657859,0,81,0.7333,0.0153,133,1
641,1770501178,80,16670,10674529,0,81,0.75,0.015,126,1
642,1770501218,40,16630,10691159,0,81,0.7667,0.0146,148,1
643,1770501293,75,16630,10707789,2,19069,0.7667,0.0143,126,1
644,1770501513,220,16600,10724389,1,12354,0.7833,0.014,131,1
645,1770501773,260,16600,10740989,0,81,0.7833,0.0137,134,1
646,1770501788,15,16595,10757584,0,81,0.7667,0.0134,120,1
647,1770502143,355,16595,10774179,0,81,0.7667,0.013,129,1
648,1770502168,25,16611,10790790,0,81,0.75,0.0124,127,1
649,1770502549,381,16611,10807401,0,81,0.75,0.0118,123,1
650,1770502644,95,16622,10824023,0,81,0.75,0.0112,126,1
651,1770502894,250,16622,10840645,0,81,0.7667,0.0107,122,1
652,1770503069,175,16576,10857221,0,81,0.7667,0.0103,125,1
653,1770503089,20,16576,10873797,0,81,0.75,0.0098,137,1
654,1770503174,85,16574,10890371,0,81,0.7667,0.0093,131,1
655,1770503224,50,16574,10906945,0,81,0.7667,0.0089,125,1
656,1770503309,85,16545,10923490,0,81,0.7833,0.0085,136,1
657,1770503419,110,16545,10940035,0,81,0.7833,0.0082,117,1
658,1770503559,140,16481,10956516,0,81,0.7833,0.0082,116,1
659,1770503719,160,16481,10972997,0,81,0.7833,0.0081,134,1
660,1770503909,190,16518,10989515,0,81,0.7833,0.008,139,1
661,1770503914,5,16518,11006033,0,81,0.7667,0.0079,123,1
662,1770503954,40,16518,11022551,0,81,0.7667,0.0079,135,1
663,1770504119,165,16518,11039069,0,81,0.7667,0.0078,118,1
664,1770504124,5,16540,11055609,0,81,0.75,0.0077,121,1
665,1770504204,80,16540,11072149,0,81,0.75,0.0075,116,1
666,1770504244,40,16560,11088709,0,81,0.7667,0.0074,113,1
667,1770504399,155,16560,11105269,0,81,0.7667,0.0073,121,1
668,1770504544,145,16566,11121835,0,81,0.7667,0.0074,126,1
669,1770504589,45,16566,11138401,0,81,0.7833,0.0074,121,1
670,1770504689,100,16603,11155004,0,81,0.7833,0.0073,127,1
671,1770504759,70,16603,11171607,0,81,0.7833,0.0072,120,1
672,1770504869,110,16603,11188210,0,81,0.8,0.0072,138,1
673,1770504894,25,16603,11204813,0,81,0.7833,0.0072,128,1
674,1770505044,150,16567,11221380,0,81,0.8,0.0072,122,1
675,1770505074,30,16567,11237947,0,81,0.8167,0.0071,138,1
676,1770505124,50,16421,11254368,0,81,0.8167,0.0076,127,1
677,1770505174,50,16421,11270789,0,81,0.8333,0.0081,120,1
678,1770505224,50,16408,11287197,0,81,0.8333,0.0086,143,1
679,1770505605,381,16408,11303605,0,81,0.8333,0.0091,130,1
680,1770505760,155,16402,11320007,0,81,0.8333,0.0096,119,1
681,1770505955,195,16402,11336409,0,81,0.8333,0.01,123,1
682,1770505980,25,16390,11352799,0,81,0.8167,0.0105,133,1
683,1770506065,85,16390,11369189,0,81,0.8167,0.0109,142,1
684,1770506070,5,16408,11385597,0,81,0.8,0.0112,131,1
685,1770506105,35,16408,11402005,0,81,0.8,0.0115,114,1
686,1770506135,30,16474,11418479,0,81,0.8,0.0115,120,1
687,1770506230,95,16474,11434953,0,81,0.8,0.0115,125,1
688,1770506240,10,16474,11451427,0,81,0.7833,0.0115,126,1
689,1770506360,120,16474,11467901,0,81,0.7833,0.0115,125,1
690,1770506500,140,16422,11484323,0,81,0.7833,0.0115,139,1
691,1770506525,25,16422,11500745,0,81,0.7667,0.0115,136,1
692,1770506975,450,16423,11517168,0,81,0.7667,0.0114,139,1
693,1770507015,40,16423,11533591,0,81,0.7667,0.0113,125,1
694,1770507025,10,16389,11549980,0,81,0.7667,0.0113,118,1
695,1770507030,5,16389,11566369,0,81,0.7667,0.0112,127,1
696,1770507335,305,16420,11582789,0,81,0.7833,0.011,129,1
697,1770507375,40,16420,11599209,0,81,0.7833,0.0107,133,1
698,1770507376,1,16343,11615552,0,81,0.7833,0.0108,125,1
699,1770507550,174,16343,11631895,0,81,0.7833,0.0109,135,1
700,1770507565,15,16346,11648241,0,81,0.7667,0.0109,138,1
701,1770507710,145,16346,11664587,0,81,0.7667,0.0109,138,1
702,1770507885,175,16294,11680881,0,81,0.7667,0.0112,120,1
703,1770507946,61,16294,11697175,0,81,0.7667,0.0114,130,1
704,1770507956,10,16288,11713463,0,81,0.75,0.0117,122,1
705,1770508076,120,16288,11729751,0,81,0.75,0.0119,125,1
706,1770508156,80,16293,11746044,0,81,0.7667,0.0122,124,1
707,1770508236,80,16293,11762337,0,81,0.7667,0.0123,125,1
708,1770508296,60,16291,11778628,0,81,0.7833,0.0124,135,1
709,1770508361,65,16291,11794919,0,81,0.7833,0.0125,132,1
710,1770508366,5,16347,11811266,0,81,0.7667,0.0124,118,1
711,1770508506,140,16347,11827613,0,81,0.7667,0.0122,129,1
712,1770508566,60,16376,11843989,0,81,0.7667,0.0121,135,1
713,1770508626,60,16376,11860365,0,81,0.7833,0.0119,136,1
714,1770508711,85,16391,11876756,0,81,0.7833,0.0118,131,1
715,1770508806,95,16391,11893147,0,81,0.7833,0.0116,127,1
716,1770508846,40,16362,11909509,0,81,0.7833,0.0115,123,1
717,1770508911,65,16362,11925871,0,81,0.7833,0.0114,118,1
718,1770509016,105,16339,11942210,0,81,0.7833,0.0115,135,1
719,1770509081,65,16339,11958549,0,81,0.7833,0.0116,141,1
720,1770509151,70,16331,11974880,0,81,0.7833,0.0116,134,1
721,1770509266,115,16331,11991211,0,81,0.8,0.0116,128,1
722,1770509321,55,16331,12007542,0,81,0.8,0.0115,130,1
723,1770509386,65,16331,12023873,0,81,0.8,0.0115,127,1
724,1770509396,10,16331,12040204,0,81,0.8,0.0114,122,1
725,1770509401,5,16331,12056535,0,81,0.7833,0.0113,123,1
726,1770509421,20,16331,12072866,0,81,0.7667,0.011,133,1
727,1770509423,2,16331,12089197,0,81,0.75,0.0108,130,1
728,1770509446,23,16331,12105528,0,81,0.7333,0.0105,114,1
729,1770509541,95,16331,12121859,0,81,0.7333,0.0102,119,1
730,1770509546,5,16331,12138190,0,81,0.7167,0.0097,109,1
731,1770509791,245,16331,12154521,0,81,0.7167,0.0091,121,1
732,1770509831,40,16331,12170852,0,81,0.7167,0.0084,117,1
733,1770510331,500,16331,12187183,0,81,0.7167,0.0076,122,1
734,1770510351,20,16331,12203514,0,81,0.7,0.007,143,1
735,1770510416,65,16331,12219845,0,81,0.7,0.0062,123,1
736,1770510552,136,16331,12236176,0,81,0.7,0.0062,129,1
737,1770510602,50,16350,12252526,0,81,0.7,0.0061,123,1
738,1770510732,130,16347,12268873,0,81,0.7,0.0061,117,1
739,1770510767,35,16317,12285190,0,81,0.7,0.0061,117,1
740,1770511227,460,16326,12301516,0,81,0.7,0.006,130,1
741,1770511322,95,16317,12317833,0,81,0.7,0.006,127,1
742,1770511632,310,16312,12334145,0,81,0.7167,0.0061,142,1
743,1770511692,60,16279,12350424,0,81,0.7167,0.0062,111,1
744,1770511767,75,16251,12366675,0,81,0.7333,0.0063,129,1
745,1770511852,85,16245,12382920,0,81,0.7333,0.0065,123,1
746,1770512017,165,16260,12399180,0,81,0.7333,0.0063,134,1
747,1770512102,85,16310,12415490,0,81,0.7333,0.006,130,1
748,1770512417,315,16293,12431783,0,81,0.75,0.0056,136,1
749,1770512487,70,16325,12448108,0,81,0.75,0.0052,129,1
750,1770512517,30,16356,12464464,0,81,0.75,0.005,132,1
751,1770512518,1,16351,12480815,0,81,0.75,0.0048,125,1
752,1770512592,74,16373,12497188,0,81,0.75,0.0047,131,1
753,1770512897,305,16368,12513556,0,81,0.75,0.0045,129,1
754,1770512972,75,16376,12529932,0,81,0.7667,0.0044,132,1
755,1770513077,105,16299,12546231,0,81,0.7833,0.0044,128,1
756,1770513087,10,16276,12562507,0,81,0.7667,0.0042,127,1
757,1770513122,35,16233,12578740,0,81,0.7667,0.0042,126,1
758,1770513263,141,16243,12594983,0,81,0.7833,0.0044,125,1
759,1770513363,100,16223,12611206,0,81,0.7833,0.0047,136,1
760,1770513413,50,16229,12627435,0,81,0.8,0.0049,144,1
761,1770513458,45,16239,12643674,0,81,0.8,0.005,125,1
762,1770513748,290,16238,12659912,0,81,0.8,0.0052,118,1
763,1770513763,15,16267,12676179,0,81,0.7833,0.0052,115,1
764,1770513958,195,16282,12692461,0,81,0.8,0.0052,124,1
765,1770514073,115,16264,12708725,0,81,0.8,0.0053,127,1
766,1770514103,30,16282,12725007,0,81,0.8,0.0053,115,1
767,1770514258,155,16295,12741302,0,81,0.8,0.0053,116,1
768,1770514308,50,16195,12757497,0,81,0.8,0.0056,125,1
769,1770514718,410,16225,12773722,0,82,0.8,0.0058,136,1
770,1770514923,205,16238,12789960,0,81,0.8167,0.0059,130,1
771,1770515188,265,16247,12806207,0,81,0.8167,0.0059,111,1
772,1770515223,35,16182,12822389,0,81,0.8167,0.0062,129,1
773,1770515373,150,16174,12838563,0,81,0.8167,0.0064,121,1
774,1770515473,100,16182,12854745,0,81,0.8167,0.0065,114,1
775,1770515513,40,16142,12870887,0,81,0.8167,0.0068,125,1
776,1770516179,666,16152,12887039,0,81,0.8,0.0071,118,1
777,1770516454,275,16134,12903173,0,81,0.8,0.0075,118,1
778,1770516519,65,16156,12919329,0,81,0.8,0.0077,137,1
779,1770516584,65,16207,12935536,0,81,0.8,0.0078,123,1
780,1770516589,5,16297,12951833,0,81,0.7833,0.0077,141,1
781,1770516934,345,16277,12968110,0,81,0.7833,0.0077,136,1
782,1770517194,260,16271,12984381,0,81,0.7833,0.0077,135,1
783,1770517209,15,16262,13000643,0,81,0.7667,0.0076,119,1
784,1770517494,285,16352,13016995,0,81,0.7833,0.0077,139,1
785,1770517519,25,16357,13033352,0,81,0.7833,0.0077,125,1
786,1770517659,140,16361,13049713,0,81,0.8,0.0078,138,1
787,1770517679,20,16332,13066045,0,81,0.8,0.0078,119,1
788,1770518084,405,16333,13082378,0,81,0.8167,0.0078,124,1
789,1770518229,145,16460,13098838,0,81,0.8167,0.0082,128,1
790,1770518284,55,16518,13115356,0,81,0.8333,0.009,125,1
791,1770518379,95,16564,13131920,0,81,0.8333,0.01,131,1
792,1770518550,171,16578,13148498,0,81,0.8333,0.011,141,1
793,1770519215,665,16665,13165163,0,81,0.8333,0.0124,124,1
794,1770519630,415,16673,13181836,0,81,0.85,0.0138,147,1
795,1770519680,50,16677,13198513,0,81,0.85,0.015,131,1
796,1770519880,200,16662,13215175,0,81,0.85,0.016,128,1
